Close,High,Low,Open,Volume,MA_30d,MA_4m,MA_1y
382.5559997558594,398.8070068359375,373.07000732421875,394.51800537109375,26990000,384.11280110677086,353.0583162943522,281.9161614404966
383.75799560546875,385.4779968261719,375.3890075683594,382.7560119628906,13600700,381.66026713053384,353.0583162943522,281.9161614404966
391.4419860839844,395.1579895019531,378.97100830078125,383.97601318359375,11416800,380.5603332519531,353.0583162943522,281.9161614404966
389.5459899902344,393.9389953613281,386.4570007324219,391.2539978027344,5914570,380.3853332519531,353.0583162943522,281.9161614404966
382.8450012207031,390.0840148925781,378.25201416015625,389.2309875488281,16419000,379.5167002360026,353.0583162943522,281.9161614404966
386.4750061035156,392.64599609375,380.8340148925781,382.4209899902344,14188900,379.10516662597655,353.0583162943522,281.9161614404966
383.1579895019531,388.57598876953125,382.2489929199219,386.1180114746094,11641300,378.47203267415364,353.0583162943522,281.9161614404966
358.4169921875,385.0480041503906,356.4469909667969,382.9620056152344,26456900,375.8928995768229,353.0583162943522,281.9161614404966
358.3450012207031,364.3450012207031,353.30499267578125,358.59100341796875,15585700,373.73090006510415,353.0583162943522,281.9161614404966
347.27099609375,359.8609924316406,342.87701416015625,358.6109924316406,18127500,371.58746643066405,353.0583162943522,281.9161614404966
354.7040100097656,359.22100830078125,343.9309997558594,347.48699951171875,11272500,369.9301005045573,353.0583162943522,281.9161614404966
352.989013671875,358.6319885253906,349.8089904785156,354.7770080566406,13033000,368.3790679931641,353.0583162943522,281.9161614404966
357.6180114746094,359.9840087890625,352.6789855957031,353.2149963378906,7845880,367.7269683837891,353.0583162943522,281.9161614404966
335.59100341796875,357.8330078125,335.3429870605469,357.0889892578125,18192700,366.39776814778645,353.0583162943522,281.9161614404966
345.30499267578125,350.9129943847656,335.0719909667969,335.7090148925781,30177900,365.0098012288411,353.0583162943522,281.9161614404966
338.3210144042969,348.0450134277344,337.1419982910156,345.0090026855469,12545400,363.5000020345052,353.0583162943522,281.9161614404966
325.7489929199219,340.52899169921875,321.05499267578125,338.6499938964844,16677200,361.85590209960935,353.0583162943522,281.9161614404966
325.8919982910156,329.04998779296875,320.6260070800781,326.07501220703125,8603620,360.7352355957031,353.0583162943522,281.9161614404966
327.5539855957031,334.00201416015625,325.4809875488281,325.5690002441406,12948500,360.6915018717448,353.0583162943522,281.9161614404966
330.49200439453125,331.7669982910156,325.0769958496094,327.1610107421875,15655500,361.02423502604165,353.0583162943522,281.9161614404966
339.4859924316406,343.3689880371094,330.6830139160156,330.6830139160156,19817200,361.3378011067708,353.0583162943522,281.9161614404966
349.2900085449219,352.96600341796875,338.42401123046875,339.4580078125,18797000,361.7745676676432,353.0583162943522,281.9161614404966
342.4150085449219,352.73199462890625,341.7760009765625,349.8179931640625,16834200,361.4237345377604,353.0583162943522,281.9161614404966
345.4880065917969,347.0320129394531,342.15399169921875,342.15399169921875,8535470,360.7724680582682,353.0583162943522,281.9161614404966
363.2640075683594,363.6260070800781,344.2550048828125,345.3760070800781,24205600,360.82920125325523,353.0583162943522,281.9161614404966
366.92401123046875,374.8160095214844,357.5610046386719,362.2650146484375,30450100,360.9833679199219,353.0583162943522,281.9161614404966
367.69500732421875,371.30999755859375,363.7349853515625,365.85699462890625,15838900,360.62156778971354,353.0583162943522,281.9161614404966
423.5610046386719,429.7179870605469,367.9849853515625,367.9849853515625,45783200,361.7264678955078,353.0583162943522,281.9161614404966
420.7349853515625,457.0929870605469,401.12298583984375,427.27301025390625,58945000,362.3886342366537,353.0583162943522,281.9161614404966
397.8179931640625,419.25201416015625,384.78900146484375,418.4169921875,29589200,362.49013366699216,353.0583162943522,281.9161614404966
376.13299560546875,405.52801513671875,371.00799560546875,399.6499938964844,15727500,362.2760335286458,353.0583162943522,281.9161614404966
387.8819885253906,390.79901123046875,374.60198974609375,374.7300109863281,11905600,362.4134999593099,353.0583162943522,281.9161614404966
387.4079895019531,410.1990051269531,377.50201416015625,388.3489990234375,41518800,362.27903340657554,353.0583162943522,281.9161614404966
375.197998046875,392.4020080566406,371.11700439453125,387.7850036621094,32222500,361.80076700846354,353.0583162943522,281.9161614404966
380.55499267578125,386.4809875488281,373.89599609375,373.89599609375,18931800,361.72443339029945,353.0583162943522,281.9161614404966
357.8399963378906,382.0249938964844,356.781005859375,380.3070068359375,25233200,360.7699330647786,353.0583162943522,281.9161614404966
350.8479919433594,357.8789978027344,344.11199951171875,357.8789978027344,29850100,359.69293314615885,353.0583162943522,281.9161614404966
352.9200134277344,364.84100341796875,350.87799072265625,351.60400390625,15273000,359.50970052083335,353.0583162943522,281.9161614404966
367.572998046875,370.8450012207031,353.17498779296875,353.17498779296875,15151600,359.8173004150391,353.0583162943522,281.9161614404966
376.9010009765625,387.2090148925781,366.66900634765625,366.947998046875,30930100,360.8049672444661,353.0583162943522,281.9161614404966
375.3479919433594,394.70098876953125,374.78399658203125,376.885986328125,25442200,361.49309997558595,353.0583162943522,281.9161614404966
368.3699951171875,377.697998046875,365.8160095214844,376.0190124511719,18601700,362.00579935709635,353.0583162943522,281.9161614404966
369.6700134277344,373.99200439453125,368.2820129394531,370.50201416015625,8748030,362.40753275553385,353.0583162943522,281.9161614404966
376.4469909667969,382.8380126953125,358.4549865722656,369.3739929199219,22946500,363.76939900716144,353.0583162943522,281.9161614404966
375.4909973144531,387.60101318359375,372.1449890136719,376.1520080566406,15375600,364.7755991617839,353.0583162943522,281.9161614404966
378.0469970703125,382.5270080566406,373.3089904785156,375.510009765625,9194440,366.09979858398435,353.0583162943522,281.9161614404966
379.2449951171875,383.6619873046875,376.66900634765625,378.2489929199219,11763000,367.88299865722655,353.0583162943522,281.9161614404966
381.31500244140625,384.0379943847656,377.8630065917969,379.25,12364100,369.7304321289063,353.0583162943522,281.9161614404966
375.010009765625,383.0260009765625,374.34600830078125,381.72198486328125,13340100,371.312299601237,353.0583162943522,281.9161614404966
369.60400390625,378.6549987792969,367.7590026855469,375.7179870605469,14529600,372.61603291829425,353.0583162943522,281.9161614404966
376.85400390625,379.1919860839844,365.7560119628906,369.4419860839844,15181800,373.86163330078125,353.0583162943522,281.9161614404966
374.7850036621094,378.447998046875,370.94500732421875,376.7569885253906,7009320,374.7114664713542,353.0583162943522,281.9161614404966
375.0950012207031,376.2919921875,373.2749938964844,374.83599853515625,6491650,375.80079956054686,353.0583162943522,281.9161614404966
361.90899658203125,376.02899169921875,361.885986328125,374.9649963378906,18898700,376.34816589355466,353.0583162943522,281.9161614404966
352.218994140625,363.0669860839844,344.95098876953125,361.8949890136719,32915500,375.97999877929686,353.0583162943522,281.9161614404966
346.364990234375,352.3840026855469,346.364990234375,352.2049865722656,16427700,375.29469807942706,353.0583162943522,281.9161614404966
350.5060119628906,361.35699462890625,338.76300048828125,344.3399963378906,32431300,374.7217315673828,353.0583162943522,281.9161614404966
352.5419921875,352.9830017089844,349.2909851074219,350.8330078125,16989800,372.35443115234375,353.0583162943522,281.9161614404966
347.3760070800781,352.3810119628906,346.5880126953125,352.3810119628906,11675900,369.9091318766276,353.0583162943522,281.9161614404966
351.6319885253906,353.3160095214844,345.4179992675781,346.72698974609375,12415200,368.3695983886719,353.0583162943522,281.9161614404966
345.3450012207031,351.81500244140625,344.9339904785156,351.3609924316406,17264200,367.3433319091797,353.0583162943522,281.9161614404966
327.06201171875,345.8590087890625,327.06201171875,345.6730041503906,30864900,365.3159993489583,353.0583162943522,281.9161614404966
319.7760009765625,333.9540100097656,315.1520080566406,326.8550109863281,37567900,363.0615997314453,353.0583162943522,281.9161614404966
311.39599609375,323.7090148925781,304.23199462890625,319.7850036621094,39173000,360.9348663330078,353.0583162943522,281.9161614404966
317.8429870605469,318.5329895019531,306.7690124511719,311.1789855957031,23823100,358.84446614583334,353.0583162943522,281.9161614404966
329.95599365234375,330.32501220703125,316.04400634765625,317.6189880371094,20856700,357.9149993896484,353.0583162943522,281.9161614404966
320.8429870605469,329.6289978027344,318.90301513671875,329.5429992675781,15207600,356.9148325602213,353.0583162943522,281.9161614404966
331.885986328125,334.11700439453125,320.42498779296875,321.0679931640625,22315100,356.2136983235677,353.0583162943522,281.9161614404966
334.5719909667969,336.2869873046875,329.60198974609375,332.0169982910156,16574200,355.11366475423176,353.0583162943522,281.9161614404966
322.53399658203125,334.7409973144531,321.35699462890625,334.385009765625,15092300,353.3014312744141,353.0583162943522,281.9161614404966
319.00799560546875,322.6700134277344,316.9580078125,322.2860107421875,9883640,351.4234313964844,353.0583162943522,281.9161614404966
327.92401123046875,331.42401123046875,316.62701416015625,319.1520080566406,16410500,350.0752319335937,353.0583162943522,281.9161614404966
315.8630065917969,328.9110107421875,312.6300048828125,327.5830078125,15185200,348.2816650390625,353.0583162943522,281.9161614404966
317.239013671875,320.02801513671875,311.0780029296875,316.1600036621094,11676600,346.3080657958984,353.0583162943522,281.9161614404966
312.6700134277344,320.2669982910156,312.3070068359375,317.70098876953125,12302500,344.2140329996745,353.0583162943522,281.9161614404966
310.73699951171875,314.8089904785156,309.37298583984375,312.718994140625,12528300,341.970366414388,353.0583162943522,281.9161614404966
320.1929931640625,320.1929931640625,310.21099853515625,310.91400146484375,13942900,340.00196634928386,353.0583162943522,281.9161614404966
314.2489929199219,320.43499755859375,314.00299072265625,320.43499755859375,8036550,337.7664326985677,353.0583162943522,281.9161614404966
315.0320129394531,315.8389892578125,313.56500244140625,314.0790100097656,7860650,335.7671661376953,353.0583162943522,281.9161614404966
281.0820007324219,315.1499938964844,281.0820007324219,314.84600830078125,33054400,332.8164326985677,353.0583162943522,281.9161614404966
264.19500732421875,287.2300109863281,257.61199951171875,281.14599609375,55629100,329.0611328125,353.0583162943522,281.9161614404966
274.4739990234375,278.34100341796875,265.0840148925781,265.0840148925781,43962800,325.7174326578776,353.0583162943522,281.9161614404966
286.1889953613281,287.5530090332031,272.6960144042969,274.6109924316406,23245700,322.7538991292318,353.0583162943522,281.9161614404966
294.3370056152344,298.7539978027344,283.0790100097656,286.0769958496094,24866800,320.5014994303385,353.0583162943522,281.9161614404966
283.3489990234375,294.135009765625,282.17498779296875,294.135009765625,19982500,318.20583292643227,353.0583162943522,281.9161614404966
290.4079895019531,291.114013671875,280.5329895019531,282.38299560546875,18718600,316.3405995686849,353.0583162943522,281.9161614404966
274.7959899902344,288.12701416015625,273.96600341796875,287.3030090332031,15264300,313.8169321695963,353.0583162943522,281.9161614404966
265.6600036621094,279.63800048828125,265.03900146484375,274.6080017089844,18200800,310.9208658854167,353.0583162943522,281.9161614404966
267.7959899902344,272.2030029296875,265.20001220703125,266.14599609375,18880300,308.26819864908856,353.0583162943522,281.9161614404966
225.86099243164062,268.2770080566406,219.906005859375,267.3940124511719,72843904,304.0758321126302,353.0583162943522,281.9161614404966
178.10299682617188,223.8939971923828,171.50999450683594,223.8939971923828,97638704,298.5010986328125,353.0583162943522,281.9161614404966
209.843994140625,229.06700134277344,176.89700317382812,176.89700317382812,81773504,294.5938313802083,350.9958994547526,281.9161614404966
208.0970001220703,221.59100341796875,199.77099609375,209.07000732421875,38421000,290.8711980183919,349.19304110209146,281.9161614404966
199.25999450683594,211.7310028076172,194.875,207.83399963378906,23469700,287.1333312988281,347.56357447306317,281.9161614404966
210.33900451660156,218.69500732421875,194.50599670410156,200.0500030517578,30085100,283.5498652140299,345.9088662465413,281.9161614404966
214.86099243164062,216.72799682617188,207.3179931640625,211.4709930419922,18658300,279.71336517333987,344.37586606343586,281.9161614404966
211.31500244140625,215.24099731445312,205.1529998779297,212.90699768066406,24051100,276.0624323527018,342.7855576833089,281.9161614404966
226.89700317382812,227.78799438476562,211.21200561523438,211.3780059814453,29924600,272.5627995808919,341.04477450052894,281.9161614404966
233.406005859375,237.0189971923828,226.4340057373047,227.32200622558594,33544600,269.1906000773112,339.46311632792157,281.9161614404966
232.87899780273438,234.84500122070312,225.1959991455078,233.51699829101562,24621700,266.2021001180013,337.9739912668864,281.9161614404966
247.8470001220703,248.2100067138672,230.02200317382812,232.6999969482422,24782500,263.83006693522134,336.66917470296227,281.9161614404966
253.71800231933594,255.07400512695312,243.88999938964844,247.3520050048828,33582700,261.35653330485025,335.4541581471761,281.9161614404966
273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,259.943532816569,334.5899247487386,281.9161614404966
263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,258.15139923095705,333.65665804545085,281.9161614404966
233.9149932861328,266.5350036621094,227.04600524902344,263.35101318359375,44352200,255.52623189290364,332.3814163208008,281.9161614404966
233.51300048828125,238.70599365234375,220.71200561523438,233.34800720214844,32213400,252.95209859212238,331.13056640625,281.9161614404966
226.4250030517578,242.8509979248047,225.83900451660156,232.77200317382812,26605200,249.82649892171224,329.89184150695803,281.9161614404966
217.46400451660156,233.50399780273438,216.3090057373047,226.4409942626953,23348200,246.60033264160157,328.70810826619464,281.9161614404966
226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,243.66499888102214,327.8589916229248,281.9161614404966
238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,242.23656565348307,327.1733165740967,281.9161614404966
227.26800537109375,245.95700073242188,224.48300170898438,237.45399475097656,40783700,241.00566558837892,326.31655820210773,281.9161614404966
226.85299682617188,230.05799865722656,221.11300659179688,227.51100158691406,26594300,239.41829884847004,325.40544141133626,281.9161614404966
217.11099243164062,239.40499877929688,214.72500610351562,227.6649932861328,22516400,237.1156987508138,324.2735329945882,281.9161614404966
222.26600646972656,230.50999450683594,216.23199462890625,216.92300415039062,24435300,234.7133321126302,323.0838663736979,281.9161614404966
227.75399780273438,230.2989959716797,222.60699462890625,222.63299560546875,21604200,232.86016540527345,321.96879959106445,281.9161614404966
223.41200256347656,229.43800354003906,221.07699584960938,227.6929931640625,17145200,230.62696584065756,320.81140785217286,281.9161614404966
220.11000061035156,223.9770050048828,217.0189971923828,223.38900756835938,27791300,228.8040995279948,319.4910827636719,281.9161614404966
219.83900451660156,221.8070068359375,215.33200073242188,220.28199768066406,21115100,227.2767328898112,318.0696244557699,281.9161614404966
219.18499755859375,223.406005859375,218.07400512695312,219.73199462890625,17201900,225.65636647542317,316.55558280944825,281.9161614404966
221.76400756835938,222.19900512695312,217.61399841308594,219.20799255371094,15206200,225.5198003133138,315.113841120402,281.9161614404966
235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,227.43060048421225,313.88776613871255,281.9161614404966
257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,229.01316782633464,312.8341246287028,281.9161614404966
234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,229.9041010538737,311.5289830525716,281.9161614404966
233.84300231933594,239.52099609375,229.02200317382812,234.8249969482422,28153700,231.05686798095704,310.2314581553141,281.9161614404966
243.61000061035156,245.77499389648438,232.31399536132812,233.4219970703125,27363100,232.16590118408203,309.07116648356117,281.9161614404966
236.3260040283203,244.25100708007812,232.33999633789062,243.77999877929688,25200800,232.88140157063802,307.8199247996012,281.9161614404966
240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210938,18270500,233.8470016479492,306.6292999267578,281.9161614404966
243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007812,23876700,234.40973510742188,305.6739833831787,281.9161614404966
244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,234.78066813151042,304.7255583445231,281.9161614404966
235.9770050048828,246.39199829101562,233.8509979248047,244.54400634765625,19527000,234.8839350382487,303.79810841878253,281.9161614404966
238.89199829101562,240.10899353027344,232.42100524902344,235.9949951171875,16400000,234.58543497721354,302.83300832112633,281.9161614404966
238.73500061035156,239.9010009765625,236.40199279785156,238.9980010986328,14200400,234.08600158691405,301.8808915456136,281.9161614404966
237.47000122070312,239.33999633789062,235.52999877929688,238.88999938964844,11496200,232.88590189615886,300.87965812683103,281.9161614404966
236.42599487304688,237.7100067138672,234.2570037841797,237.33700561523438,13619400,231.98426818847656,300.05328305562335,281.9161614404966
253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,232.64803517659504,299.29097480773925,281.9161614404966
254.26300048828125,254.69200134277344,249.47900390625,253.52000427246094,13949300,233.3397018432617,298.5904913584391,281.9161614404966
260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,234.4656016031901,298.0442663828532,281.9161614404966
275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,236.40580190022786,297.62574984232583,281.9161614404966
281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,238.23013509114583,297.24364992777504,281.9161614404966
273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,239.3922353108724,296.7653166453044,281.9161614404966
276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,241.02256876627604,296.23775011698405,281.9161614404966
272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,242.55156860351562,295.59969164530435,281.9161614404966
276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,244.52323506673176,295.0484081268311,281.9161614404966
274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,246.2595016479492,294.45562477111815,281.9161614404966
289.60699462890625,292.70098876953125,273.89300537109375,274.81201171875,59178200,248.3212682088216,293.84181632995603,281.9161614404966
291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,250.5995351155599,293.21544965108234,281.9161614404966
296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,253.14183502197267,292.6211495717367,281.9161614404966
294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,255.62566833496095,291.54442456563316,281.9161614404966
285.3370056152344,294.49798583984375,285.3370056152344,294.1180114746094,31421500,257.8307352701823,290.4161080678304,281.9161614404966
281.885009765625,286.3420104980469,280.97601318359375,284.4419860839844,22612300,259.8347686767578,289.4499998728434,281.9161614404966
286.39300537109375,286.52899169921875,280.9960021972656,281.42498779296875,11970100,261.53363545735675,288.7021666208903,281.9161614404966
290.5929870605469,294.11199951171875,285.68499755859375,285.68499755859375,21516100,262.6427012125651,287.8914249420166,281.9161614404966
285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,264.33203481038413,287.04223340352377,281.9161614404966
256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,265.0805684407552,286.05140851338706,281.9161614404966
260.9280090332031,264.2439880371094,248.63600158691406,255.8800048828125,52732000,265.65783538818357,285.0545169830322,281.9161614404966
261.7489929199219,264.8479919433594,259.1619873046875,260.95599365234375,18456700,266.50526835123696,284.2537586212158,281.9161614404966
260.0249938964844,262.1960144042969,255.64999389648438,261.6440124511719,17130100,267.16333465576173,283.49690030415854,281.9161614404966
267.9599914550781,269.74700927734375,259.5899963378906,259.9169921875,18438100,267.9693674723307,282.7889001210531,281.9161614404966
266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,268.7095672607422,281.94862505594887,281.9161614404966
245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,269.0301671346029,280.8544083913167,281.9161614404966
246.19700622558594,249.19000244140625,236.51499938964844,247.4720001220703,35866900,269.27366739908854,279.778150177002,281.9161614404966
248.53199768066406,254.35400390625,244.90499877929688,246.2760009765625,25730000,269.60023396809896,278.77950019836425,281.9161614404966
247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,269.91886749267576,277.75749181111655,281.9161614404966
252.79800415039062,254.2050018310547,246.97500610351562,246.97500610351562,16040900,270.46460113525393,276.72708358764646,281.9161614404966
242.71299743652344,253.13900756835938,240.85000610351562,252.74000549316406,21699400,270.09410095214844,275.62060025533043,281.9161614404966
247.5260009765625,249.24200439453125,239.21400451660156,242.87899780273438,23009600,269.8695343017578,274.5329252878825,281.9161614404966
244.2239990234375,248.72999572753906,242.73899841308594,247.45399475097656,22672000,269.33693440755206,273.40775032043456,281.9161614404966
247.27200317382812,247.54100036621094,241.16000366210938,244.22300720214844,22877200,268.3903340657552,272.2907253265381,281.9161614404966
253.0050048828125,254.46099853515625,245.41600036621094,247.08900451660156,26272600,267.4337677001953,271.27401695251467,281.9161614404966
254.32200622558594,256.0429992675781,251.87899780273438,253.07400512695312,23146600,266.80810089111327,270.3133336385091,281.9161614404966
253.69700622558594,255.25799560546875,251.10000610351562,254.29100036621094,12493500,266.05873413085936,269.2870253245036,281.9161614404966
260.5979919433594,260.67498779296875,251.94200134277344,253.76100158691406,19649200,265.6545674641927,268.335466893514,281.9161614404966
255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,264.96226806640624,267.3387752532959,281.9161614404966
253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,264.2564676920573,266.4327002207438,281.9161614404966
245.02200317382812,253.8470001220703,244.21499633789062,253.06399536132812,30086400,262.7703013102213,265.53939196268715,281.9161614404966
243.67599487304688,246.1179962158203,239.39999389648438,244.75100708007812,21643500,261.16750081380206,264.6836503346761,281.9161614404966
236.07200622558594,243.69400024414062,232.77099609375,243.69400024414062,28882000,259.15726776123046,263.7300336201986,281.9161614404966
236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,257.230534362793,262.76345036824546,281.9161614404966
236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210938,12387900,255.5910675048828,261.8365919748942,281.9161614404966
224.58700561523438,236.93499755859375,221.99600219726562,235.9499969482422,31181800,253.68113403320314,260.7778837839762,281.9161614404966
219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,251.44000040690105,259.72633374532063,281.9161614404966
223.83299255371094,223.83299255371094,218.6490020751953,219.072998046875,22562000,249.21466725667318,258.8660919189453,281.9161614404966
228.572998046875,229.6719970703125,223.91700744628906,223.91700744628906,24805400,247.31693369547526,258.10606689453124,281.9161614404966
222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800,246.20303344726562,257.3684502919515,281.9161614404966
223.3560028076172,224.3159942626953,220.87600708007812,222.85299682617188,12939000,244.95063323974608,256.5810587565104,281.9161614404966
222.60000610351562,226.35299682617188,222.3730010986328,223.45599365234375,15021500,243.64566701253256,255.68642552693686,281.9161614404966
224.62600708007812,226.3509979248047,221.9770050048828,222.61199951171875,18364700,242.465700785319,254.88461736043294,281.9161614404966
235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000,241.3760009765625,254.07947578430176,281.9161614404966
234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900,240.29053446451823,253.24284248352052,281.9161614404966
236.46200561523438,236.47500610351562,233.19900512695312,234.05299377441406,17036000,239.98610127766926,252.52557589213055,281.9161614404966
231.26800537109375,236.30499267578125,229.93299865722656,235.97000122070312,21448700,239.48846791585285,251.79440930684407,281.9161614404966
226.38999938964844,232.56100463867188,226.33700561523438,231.23500061035156,13957200,238.75040130615236,250.94829254150392,281.9161614404966
219.42999267578125,226.94400024414062,214.87399291992188,226.41000366210938,28943700,237.83043416341147,250.1446840922038,281.9161614404966
229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000,237.04670054117838,249.41174227396647,281.9161614404966
225.85499572753906,229.4949951171875,223.06900024414062,228.968994140625,21469200,236.4847671508789,248.68828379313152,281.9161614404966
225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500,235.76083374023438,247.98054211934408,281.9161614404966
236.14500427246094,239.56300354003906,224.9929962158203,225.6929931640625,33818600,235.4915339152018,247.28014221191407,281.9161614404966
232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132812,18815300,234.98510030110677,246.59539222717285,281.9161614404966
234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500,234.38259989420573,245.92787539164226,281.9161614404966
240.35800170898438,243.24000549316406,234.08299255371094,234.8800048828125,18494100,233.91713307698566,245.5885087331136,281.9161614404966
239.01800537109375,242.63800048828125,237.80999755859375,240.3560028076172,21223400,233.4278330485026,245.37870038350422,281.9161614404966
236.12100219726562,239.20399475097656,232.0540008544922,238.8520050048828,23929100,232.61193339029947,245.05909207661946,281.9161614404966
229.78199768066406,236.45399475097656,229.2310028076172,236.24899291992188,29587200,231.75493316650392,244.58903376261392,281.9161614404966
237.33399963378906,239.10499572753906,228.572998046875,229.66200256347656,29064400,231.2267333984375,244.11400871276857,281.9161614404966
243.86300659179688,246.27499389648438,236.2740020751953,237.20399475097656,27445500,231.18810017903647,243.78495877583822,281.9161614404966
